komentar,rating,timestamp,sentimen,clean
saran gimana cara mudah daftar jualan di affiliate,5,2026-04-17 23:05:27,positif,saran gimana cara mudah daftar jualan di affiliate
"aplikasi nya top 1 belanja online di indo, tapi BARU KALI INI KECEWA PAKE BANGET, DITUNDA TUNDA MULU PAKET PENGANTARAN NYAA UDAH 3 HARI LOH DI PENDING ATAUPUN DITUNDA, KAYAK APA SUSAH NYA DIANTERIN GITU????? SEKALI LAGI KECEWA BANGET AGENDA SHOOPE DAN SPX EXPRESS SELALU DITUNDA TUNDA.",2,2026-04-17 23:04:20,negatif,aplikasi nya top  belanja online di indo tapi baru kali ini kecewa pake banget ditunda tunda mulu paket pengantaran nyaa udah  hari loh di pending ataupun ditunda kayak apa susah nya dianterin gitu sekali lagi kecewa banget agenda shoope dan spx express selalu ditunda tunda
sangat BAGUSSS,4,2026-04-17 22:57:05,positif,sangat bagusss
"aplikasi bodoh! saya gabisa login ke akun lama saya karena harus verifikasi scan kode QR dari hp lama saya, sedangkan hp lama saya rusak! saya tanyakan ke customer service nya tidak ada jawaban dan tetap tidak bisa login!",1,2026-04-17 22:56:39,negatif,aplikasi bodoh saya gabisa login ke akun lama saya karena harus verifikasi scan kode qr dari hp lama saya sedangkan hp lama saya rusak saya tanyakan ke customer service nya tidak ada jawaban dan tetap tidak bisa login
jos,5,2026-04-17 22:56:21,positif,jos
"sekarang untuk pemesan d shopee sangat lambat, mending di aplikasi sebelah",1,2026-04-17 22:55:12,negatif,sekarang untuk pemesan d shopee sangat lambat mending di aplikasi sebelah
ok baik,5,2026-04-17 22:53:05,positif,ok baik
produk yg di jual keren2 & amanah seller nya,5,2026-04-17 22:51:48,positif,produk yg di jual keren  amanah seller nya
bagus sekali,4,2026-04-17 22:50:08,positif,bagus sekali
ok,5,2026-04-17 22:49:46,positif,ok
"tolong dong kasih tau, dan tekankan lagi ke kurir nya kalo ngirim tuh harus konfirmasi dulu ke cs nya jangan asal gagal kirim dengan note: custamer menjadwalkan ulang pengiriman, pembayaran saya cod duit sudah di titip sama pihak rumah tapi tiba"" gagal",1,2026-04-17 22:49:22,negatif,tolong dong kasih tau dan tekankan lagi ke kurir nya kalo ngirim tuh harus konfirmasi dulu ke cs nya jangan asal gagal kirim dengan note custamer menjadwalkan ulang pengiriman pembayaran saya cod duit sudah di titip sama pihak rumah tapi tiba gagal
"shopee yang terhormat.. barang bayar shopeepay kok malah lama beda sama COD ya.. saran aja, jika bayar dimuka tolong paket dipercepat jangan tunda² jadi ANEH tau..",1,2026-04-17 22:48:30,negatif,shopee yang terhormat barang bayar shopeepay kok malah lama beda sama cod ya saran aja jika bayar dimuka tolong paket dipercepat jangan tunda jadi aneh tau
hati² belanja disini tidak ada perlindungan buat pembeli rugi tanggung sendiri. mereka lebih mengutamakan penjual. ingat hati² belanja dgn bijak penipuan merajalela,3,2026-04-17 22:45:28,netral,hati belanja disini tidak ada perlindungan buat pembeli rugi tanggung sendiri mereka lebih mengutamakan penjual ingat hati belanja dgn bijak penipuan merajalela
"kenapa sistem voucher diskon gak di awasin, banyak seller nakal bermain di sisi ini? ku kasih bintang 1 dulu",1,2026-04-17 22:43:10,negatif,kenapa sistem voucher diskon gak di awasin banyak seller nakal bermain di sisi ini ku kasih bintang  dulu
ongkir yg di terima driver terlalu sedikit.,1,2026-04-17 22:41:22,negatif,ongkir yg di terima driver terlalu sedikit
mitra konsisten setia percuma kalo s pinjam tidak diberikan. mana apresiasi nya. . jauh dengan grab bisa cicil hp dan pinjaman. shopeee tidak memottivasi mitranya,1,2026-04-17 22:38:58,negatif,mitra konsisten setia percuma kalo s pinjam tidak diberikan mana apresiasi nya  jauh dengan grab bisa cicil hp dan pinjaman shopeee tidak memottivasi mitranya
bagus,4,2026-04-17 22:38:14,positif,bagus
mantap,5,2026-04-17 22:36:56,positif,mantap
"puas dengan pelayanan shopee,,",5,2026-04-17 22:34:45,positif,puas dengan pelayanan shopee
"paling suka belanja disini ga ragu, diskonnya juga mantep bgt, tapi kenapa ya pas diskon 90% malah gabisa COD, jujur sedikit sedih tapi gapap ini juga udah cukup memuaskan",5,2026-04-17 22:34:34,positif,paling suka belanja disini ga ragu diskonnya juga mantep bgt tapi kenapa ya pas diskon  malah gabisa cod jujur sedikit sedih tapi gapap ini juga udah cukup memuaskan
"tolong di perbaiki untuk setiap bug discount yang tidak sesuai dengan tertara di keterangan, lalu untuk biaya penanganan yang sangat tinggi dan setiap pendapatan koin live yang tidak sesuai!!!!",1,2026-04-17 22:33:20,negatif,tolong di perbaiki untuk setiap bug discount yang tidak sesuai dengan tertara di keterangan lalu untuk biaya penanganan yang sangat tinggi dan setiap pendapatan koin live yang tidak sesuai
Mantap,5,2026-04-17 22:30:55,positif,mantap
"BOBROK BANGET JADI E-COMMERCE, NYEDIAIN EKSPEDISI SENDIRI TAPI MALAH. BANYAK GANGGUAN, BARANG DIRETUT SEENAKNYA PADAHAL POSISI UDAH DIGUDANG AKHIR TINGGAL DIKIRIM KERUMAH, GA JELAS, MERUGIKAN BANGET",1,2026-04-17 22:30:10,negatif,bobrok banget jadi ecommerce nyediain ekspedisi sendiri tapi malah banyak gangguan barang diretut seenaknya padahal posisi udah digudang akhir tinggal dikirim kerumah ga jelas merugikan banget
Mantappp,5,2026-04-17 22:22:31,positif,mantappp
mantap top,5,2026-04-17 22:17:36,positif,mantap top
cepat,5,2026-04-17 22:14:55,positif,cepat
shopee is the Best,5,2026-04-17 22:14:54,positif,shopee is the best
"APLIKASI GAJELAS, MAKIN KESINI MAKIN GAJELAS MASA PAKET UDAH MAU SAMPE RUMAH MALAHDI BALIKIN KE PENJUAL LAGI DENGAN ALASAN GAJELAS, KALO EMANG GANIAT NGASIH DISKONAN GAUSAH LAHH, BIKI ORANG"" EMOSI AJA MAKIN KESINI NI APLIKASI MAKIN JELEK, MANA PELAYANANN NYA JUGA LELET.",1,2026-04-17 22:11:42,negatif,aplikasi gajelas makin kesini makin gajelas masa paket udah mau sampe rumah malahdi balikin ke penjual lagi dengan alasan gajelas kalo emang ganiat ngasih diskonan gausah lahh biki orang emosi aja makin kesini ni aplikasi makin jelek mana pelayanann nya juga lelet
sangat puas,5,2026-04-17 22:11:42,positif,sangat puas
"shopee memang oke,,",5,2026-04-17 22:10:54,positif,shopee memang oke
tambh jaya,5,2026-04-17 22:10:22,positif,tambh jaya
"ngebug pol, setel video produk pasti suara numpuk2 sama video lain ato video sebelumnya, juga sering nge macet2 kalo liat produk yang ada live nya",3,2026-04-17 22:09:44,netral,ngebug pol setel video produk pasti suara numpuk sama video lain ato video sebelumnya juga sering nge macet kalo liat produk yang ada live nya
menurut saya cukup bagus,5,2026-04-17 22:07:51,positif,menurut saya cukup bagus
"aplikasi hantu iklan ,sangat menggangu",1,2026-04-17 22:06:56,negatif,aplikasi hantu iklan sangat menggangu
"shopee udh lumayan gk pernah ngebug lagi, sarannya cuma banyakin diskon lagi dong min",5,2026-04-17 22:06:33,positif,shopee udh lumayan gk pernah ngebug lagi sarannya cuma banyakin diskon lagi dong min
sekarang mbnya besar bgt baru juga buka udh habis aja penyimpanannya tolong kurangin ya🙏🙏,4,2026-04-17 22:04:00,positif,sekarang mbnya besar bgt baru juga buka udh habis aja penyimpanannya tolong kurangin ya
"hello Shopee, aplikasinya bagus, cumaaa BISA GAK DI HILANGIN IKLANNYA? MENGGANGGU SOALNYA, LAGI BACA WATTPAD TIBA-TIBA LANGSUNG MASUK KE APLIKASI SHOPEE, ATAU LAGI SERU MAIN APLIKASI LAIN TIBA-TIBA ADA IKLAN SHOPEE YANG SUSAH BANGET BUAT DI SKIP. jadi tolong, kurangi yaaa iklan shopee nyaaa terima kasihhh lop shopee.",3,2026-04-17 22:03:51,netral,hello shopee aplikasinya bagus cumaaa bisa gak di hilangin iklannya mengganggu soalnya lagi baca wattpad tibatiba langsung masuk ke aplikasi shopee atau lagi seru main aplikasi lain tibatiba ada iklan shopee yang susah banget buat di skip jadi tolong kurangi yaaa iklan shopee nyaaa terima kasihhh lop shopee
"kenapa akun saya di batasi ,di setiap pembelian .atau tidak bisa membeli karena akun anda di batasi karena melanggar . padahal! saya tidak pernah melanggar .tolong perbaiki",3,2026-04-17 22:03:31,netral,kenapa akun saya di batasi di setiap pembelian atau tidak bisa membeli karena akun anda di batasi karena melanggar  padahal saya tidak pernah melanggar tolong perbaiki
Estimasi tiba tgl 1-07mei datangnya tgl 17aprill gimana bisa begitu,1,2026-04-17 22:03:01,negatif,estimasi tiba tgl mei datangnya tgl aprill gimana bisa begitu
"kurir baru g ada yg bener masa kurir yg cancel paket nya,mana buat luka,udah nungguin ber hari² malah di cancel kurir nya,padahal paket belum sampe rumah sama sekali,nelfon pembeli pun g ada",2,2026-04-17 22:03:00,negatif,kurir baru g ada yg bener masa kurir yg cancel paket nyamana buat lukaudah nungguin ber hari malah di cancel kurir nyapadahal paket belum sampe rumah sama sekalinelfon pembeli pun g ada
"please shopee lu ganggu banget sumpah setiap buka apk yang lain muncul mulu iklan lu apa lagi di apk wp,, setiap detik anjir lu muncul mulu",1,2026-04-17 22:00:40,negatif,please shopee lu ganggu banget sumpah setiap buka apk yang lain muncul mulu iklan lu apa lagi di apk wp setiap detik anjir lu muncul mulu
"aplikasi nya bagus , tapi terkendala bug saat checkout, checkout nya stack di layar putih",5,2026-04-17 22:00:23,positif,aplikasi nya bagus  tapi terkendala bug saat checkout checkout nya stack di layar putih
ok,5,2026-04-17 21:57:48,positif,ok
bagus banget dan yang jelas banyak gratis ongkirnya. sayang beberapa produk keperluan senapan angin tidak ada,5,2026-04-17 21:57:27,positif,bagus banget dan yang jelas banyak gratis ongkirnya sayang beberapa produk keperluan senapan angin tidak ada
Ketagihan belanja di shoppe. Barang apapun tersedia disini. Best,5,2026-04-17 21:54:34,positif,ketagihan belanja di shoppe barang apapun tersedia disini best
apps belanja yang menghantui +62,5,2026-04-17 21:50:32,positif,apps belanja yang menghantui 
bagus,4,2026-04-17 21:47:45,positif,bagus
suka banget belanja mudah dan cepat👍,5,2026-04-17 21:46:46,positif,suka banget belanja mudah dan cepat
mantap,5,2026-04-17 21:45:46,positif,mantap
shopee tlong dong sistem ny di perbaiki lg. setiap log in aplikasi selalu muncul vidio. terkadang susah di matikan audio ny. sangat mengganggu.,1,2026-04-17 21:45:43,negatif,shopee tlong dong sistem ny di perbaiki lg setiap log in aplikasi selalu muncul vidio terkadang susah di matikan audio ny sangat mengganggu
"BISA GAK IKLANNYA GAK USAH OVER? Jujur terganggu banget sama iklannya yg pasti langsung masuk ke apk, APALAGI WATTPAD, lagi asik baca suka tiba2 masuk shopee. Tanpa harus iklan begitu pun, kita tetap pake shopee kok buat belanja kebutuhan. SEMOGA CEPAT DIBENAHI 🙏🏻",4,2026-04-17 21:45:21,positif,bisa gak iklannya gak usah over jujur terganggu banget sama iklannya yg pasti langsung masuk ke apk apalagi wattpad lagi asik baca suka tiba masuk shopee tanpa harus iklan begitu pun kita tetap pake shopee kok buat belanja kebutuhan semoga cepat dibenahi 
bagus,5,2026-04-17 21:44:29,positif,bagus
sangat bagus 👍,5,2026-04-17 21:42:33,positif,sangat bagus 
👍🏽👍🏽mantap,5,2026-04-17 21:42:24,positif,mantap
bagussssssss bangettttttt,5,2026-04-17 21:40:26,positif,bagussssssss bangettttttt
sangat dipercaya dan memuaskan,5,2026-04-17 21:39:39,positif,sangat dipercaya dan memuaskan
akun gw dibatasi / diblok tanpa ada solusi,2,2026-04-17 21:38:00,negatif,akun gw dibatasi  diblok tanpa ada solusi
gagal cod terus,1,2026-04-17 21:36:04,negatif,gagal cod terus
mantap,5,2026-04-17 21:35:53,positif,mantap
mantap,5,2026-04-17 21:35:25,positif,mantap
bagus,5,2026-04-17 21:34:44,positif,bagus
"tambah hari tambah menurun saja masa pengembalian dananya terlalu ribet dan bertele-tele janjinya selalu mundur masa iya barang dikembalikan tanggal 8 sampai tanggal 17 belum juga ada kepastian mau di kembalikan atau bagaimana,👎👎👎",1,2026-04-17 21:33:53,negatif,tambah hari tambah menurun saja masa pengembalian dananya terlalu ribet dan berteletele janjinya selalu mundur masa iya barang dikembalikan tanggal  sampai tanggal  belum juga ada kepastian mau di kembalikan atau bagaimana
harga makanan mahal!!!!! jadi bikin driver males narik krna ga ada orderan,1,2026-04-17 21:32:57,negatif,harga makanan mahal jadi bikin driver males narik krna ga ada orderan
buruk,1,2026-04-17 21:31:21,negatif,buruk
semakin tidak jelas pengiriman nya,1,2026-04-17 21:30:54,negatif,semakin tidak jelas pengiriman nya
belanja di shopee memang asik,5,2026-04-17 21:29:20,positif,belanja di shopee memang asik
sangat membantu saya untuk membeli barang dengan harga miring kwalitas oke,5,2026-04-17 21:27:44,positif,sangat membantu saya untuk membeli barang dengan harga miring kwalitas oke
sekarang maleh lama sampeknya udah hampir 10 hari,2,2026-04-17 21:27:33,negatif,sekarang maleh lama sampeknya udah hampir  hari
"sangat memudahkan saya karna adanya shopee untuk berbelanja,semoga shopee semakin meningkat dan di banggakan masyarakat",5,2026-04-17 21:26:06,positif,sangat memudahkan saya karna adanya shopee untuk berbelanjasemoga shopee semakin meningkat dan di banggakan masyarakat
"kurir menolak mengirimkan paket dengan alasan pembeli tidak dapat di hubungi, saya tidak bisa di hubungi krna saya sedang ibadah sholat jumat dan kurir menelpon saya di waktu sholat sedang berlangsung dan dirumah tidak ada orang krna saya sedang pergi sholat jumat, saat slesai sholat saya chat kurir untuk meminta kirim kembali paket saya namun kurir menolak mengirim kembali paket saya sedangkan waktu masih siang setelah sholat jumat, tetap kurir tidak mau dan menolak mengirimkan kembali paket",1,2026-04-17 21:25:09,negatif,kurir menolak mengirimkan paket dengan alasan pembeli tidak dapat di hubungi saya tidak bisa di hubungi krna saya sedang ibadah sholat jumat dan kurir menelpon saya di waktu sholat sedang berlangsung dan dirumah tidak ada orang krna saya sedang pergi sholat jumat saat slesai sholat saya chat kurir untuk meminta kirim kembali paket saya namun kurir menolak mengirim kembali paket saya sedangkan waktu masih siang setelah sholat jumat tetap kurir tidak mau dan menolak mengirimkan kembali paket
sangat membantu untuk mencari barang yg dibutuhkan,5,2026-04-17 21:22:33,positif,sangat membantu untuk mencari barang yg dibutuhkan
mntep,5,2026-04-17 21:21:45,positif,mntep
puas deh,5,2026-04-17 21:21:44,positif,puas deh
"tolong video jualannya jngan pas dibuka aplikasi langsung keluar video,bikin lemot!!!!!",2,2026-04-17 21:21:42,negatif,tolong video jualannya jngan pas dibuka aplikasi langsung keluar videobikin lemot
makin banyak kegunaan shopee selain buat check out barang juga bisa buat check out makanan 😁,5,2026-04-17 21:19:39,positif,makin banyak kegunaan shopee selain buat check out barang juga bisa buat check out makanan 
bgus,5,2026-04-17 21:17:34,positif,bgus
tolong fitur shopee video pas awal buka aplikasi shopee di matiin selain berisik bikin error shopee.... makin ga jelas aplikasi satu ini,1,2026-04-17 21:17:10,negatif,tolong fitur shopee video pas awal buka aplikasi shopee di matiin selain berisik bikin error shopee makin ga jelas aplikasi satu ini
"menurun penilaian saya, karena saat ini jasa kirim shopee sangat² lambat sekali, kecewa, sangat buruk Nol penilaian",1,2026-04-17 21:17:06,negatif,menurun penilaian saya karena saat ini jasa kirim shopee sangat lambat sekali kecewa sangat buruk nol penilaian
baik,5,2026-04-17 21:16:11,positif,baik
OK,5,2026-04-17 21:13:45,positif,ok
sangat bagus,5,2026-04-17 21:13:19,positif,sangat bagus
bagus banget si,5,2026-04-17 21:13:10,positif,bagus banget si
mantap the best,5,2026-04-17 21:12:59,positif,mantap the best
"iklannya kontrol mas,hp gua lag gegara tiba tiba masuk shoppe cuman karena iklan",1,2026-04-17 21:11:47,negatif,iklannya kontrol mashp gua lag gegara tiba tiba masuk shoppe cuman karena iklan
bagus,5,2026-04-17 21:09:27,positif,bagus
"pengiriman gak jelas, pesanan stuck hampir satu bulan sejak pemesanan dan malah berpotensi dibatalkan. gak jelas!!!!!!!!",1,2026-04-17 21:08:47,negatif,pengiriman gak jelas pesanan stuck hampir satu bulan sejak pemesanan dan malah berpotensi dibatalkan gak jelas
apa sih setiap buka apk lain tiba tiba iklan shopee terus risih tau ga sih mending 1 atau 2 kali lah ini keseringan bngt,1,2026-04-17 21:07:59,negatif,apa sih setiap buka apk lain tiba tiba iklan shopee terus risih tau ga sih mending  atau  kali lah ini keseringan bngt
mudah digunakan,2,2026-04-17 21:05:45,negatif,mudah digunakan
"pengiriman lama,, masak iya pe ngiriman bisa lebih dari 1 minggu, kan gila nama nya,,,",1,2026-04-17 21:04:18,negatif,pengiriman lama masak iya pe ngiriman bisa lebih dari  minggu kan gila nama nya
buat admin shope tolong di perbaiki lagi apk shope kadang erorr mindd mau mesan tapi tidak bisa izinnn,4,2026-04-17 21:03:18,positif,buat admin shope tolong di perbaiki lagi apk shope kadang erorr mindd mau mesan tapi tidak bisa izinnn
"Kecewa sebagai castamer sejati,ketika tertipu sama penjul sampai hari ini,di tangani tapi belum bisa menuntaskan",1,2026-04-17 21:02:42,negatif,kecewa sebagai castamer sejatiketika tertipu sama penjul sampai hari inidi tangani tapi belum bisa menuntaskan
sangat puas belanja dan sangat memudahkan,5,2026-04-17 21:02:17,positif,sangat puas belanja dan sangat memudahkan
